Dates,USDCAD Curncy,USDGBP Curncy,USDEUR Curncy,USDCHF Curncy,USDAUD Curncy,USDNZD Curncy,USDILS Curncy,USDJPY Curncy,USDSGD Curncy
7/18/1991,1.1545,0.6001,0.8471,1.5355,1.292,1.7746,2.395,136.8,1.753
7/19/1991,1.16,0.5912,0.8386,1.515,1.2854,1.7652,2.395,136.45,1.751
7/22/1991,1.1567,0.5949,0.8389,1.523,1.2892,1.7677,2.395,137.45,1.751
7/23/1991,1.1568,0.5952,0.8397,1.5255,1.2878,1.7724,2.395,136.98,1.752
7/24/1991,1.1525,0.5907,0.8298,1.5118,1.2878,1.7643,2.395,137.38,1.7505
7/25/1991,1.152,0.5974,0.8376,1.5305,1.2985,1.7581,2.395,138.85,1.747
7/26/1991,1.1498,0.5924,0.8312,1.515,1.2878,1.7513,2.395,137.9,1.751
7/29/1991,1.1491,0.5943,0.8365,1.5325,1.2879,1.7538,2.395,138.18,1.751
7/30/1991,1.1513,0.5968,0.8365,1.5288,1.2824,1.7507,2.395,137.93,1.75
7/31/1991,1.1519,0.5928,0.8354,1.526,1.2855,1.7507,2.395,137.42,1.748
8/1/1991,1.1503,0.5971,0.8383,1.5357,1.2857,1.7504,2.395,137.67,1.7445
8/2/1991,1.151,0.5921,0.8334,1.508,1.2816,1.7535,2.395,136.74,1.742
8/5/1991,1.1498,0.5839,0.824,1.499,1.2809,1.7376,2.395,136.68,1.743
8/6/1991,1.1487,0.5834,0.8189,1.4952,1.276,1.7422,2.395,135.73,1.7315
8/7/1991,1.1475,0.5836,0.8216,1.4945,1.2761,1.7452,2.395,135.85,1.7255
8/8/1991,1.1467,0.586,0.8226,1.5075,1.2744,1.7373,2.395,136.47,1.727
8/9/1991,1.1468,0.59,0.8264,1.515,1.2721,1.7443,2.395,136.9,1.7225
8/12/1991,1.1469,0.5888,0.8279,1.51,1.2734,1.74,2.395,136.54,1.722
8/13/1991,1.146,0.5908,0.8296,1.514,1.2742,1.7382,2.395,136.52,1.723
8/14/1991,1.1444,0.5935,0.8314,1.5185,1.2765,1.7467,2.395,136.61,1.722
8/15/1991,1.1434,0.5981,0.8298,1.523,1.2822,1.7416,2.395,136.47,1.722
8/16/1991,1.1443,0.6029,0.8426,1.5405,1.2829,1.7388,2.395,137.25,1.722
8/19/1991,1.1443,0.615,0.869,1.551,1.2845,1.7419,2.395,138.3,1.7265
8/20/1991,1.1421,0.6081,0.8605,1.5485,1.2784,1.7364,2.395,137.45,1.741
8/21/1991,1.1438,0.5909,0.8414,1.523,1.271,1.7301,2.395,136.8,1.74
8/22/1991,1.1435,0.5907,0.8287,1.505,1.2694,1.7385,2.395,136.43,1.7255
8/23/1991,1.144,0.5973,0.8368,1.532,1.2703,1.7425,2.395,137.1,1.7235
8/26/1991,1.1445,0.5949,0.8368,1.5275,1.2711,1.737,2.395,137,1.7235
8/27/1991,1.1417,0.5949,0.8366,1.5227,1.2702,1.7388,2.395,137,1.7238
8/28/1991,1.1408,0.5957,0.8325,1.5173,1.2737,1.7413,2.395,136.6,1.7235
8/29/1991,1.1406,0.5938,0.8312,1.5255,1.2718,1.7337,2.395,137,1.723
8/30/1991,1.1422,0.5947,0.8371,1.5285,1.2742,1.7422,2.395,136.85,1.7195
9/2/1991,1.1415,0.5932,0.835,1.5337,1.2754,1.7437,2.395,136.75,1.7195
9/3/1991,1.1407,0.59,0.8311,1.5265,1.2768,1.7397,2.395,136.02,1.71
9/4/1991,1.1417,0.5898,0.8307,1.5238,1.2697,1.7334,2.395,135.3,1.7185
9/5/1991,1.141,0.5901,0.8314,1.5273,1.2698,1.7227,2.395,135.87,1.7185
9/6/1991,1.1395,0.5819,0.8308,1.5225,1.2671,1.7191,2.395,136.15,1.719
9/9/1991,1.1391,0.577,0.8146,1.49,1.2634,1.7106,2.395,134.95,1.717
9/10/1991,1.1406,0.5777,0.8125,1.4805,1.2682,1.7138,2.395,134.85,1.7035
9/11/1991,1.1378,0.577,0.8132,1.4863,1.2663,1.7109,2.395,134.95,1.7035
9/12/1991,1.1371,0.5772,0.8075,1.4775,1.2547,1.7094,2.395,134.06,1.7035
9/13/1991,1.1361,0.5782,0.8052,1.476,1.2561,1.7015,2.395,133.98,1.699
9/16/1991,1.1358,0.5754,0.8015,1.4635,1.2582,1.6969,2.395,133.65,1.6995
9/17/1991,1.1365,0.5737,0.8016,1.4585,1.2497,1.725,2.395,133.82,1.698
9/18/1991,1.1369,0.5782,0.8063,1.4678,1.2513,1.703,2.395,134.17,1.6945
9/19/1991,1.1365,0.5816,0.808,1.4777,1.2525,1.7097,2.395,134.5,1.6935
9/20/1991,1.1355,0.5777,0.8099,1.4725,1.2534,1.7109,2.395,134.37,1.694
9/23/1991,1.1345,0.5737,0.8001,1.459,1.2495,1.7117,2.395,133.05,1.696
9/24/1991,1.134,0.5774,0.8002,1.4575,1.2491,1.7094,2.395,133.08,1.689
9/25/1991,1.1345,0.5775,0.8062,1.4645,1.2593,1.7437,2.395,133.3,1.6915
9/26/1991,1.1352,0.5799,0.8046,1.4657,1.2679,1.7721,2.395,133.67,1.6935
9/27/1991,1.1343,0.5735,0.8054,1.4595,1.2557,1.7544,2.395,133.4,1.6925
9/30/1991,1.1318,0.5711,0.7972,1.449,1.2539,1.7637,2.393,132.85,1.695
10/1/1991,1.1315,0.5721,0.7991,1.452,1.2558,1.759,2.393,133.2,1.685
10/2/1991,1.131,0.5714,0.7963,1.4538,1.2519,1.7553,2.393,132.68,1.689
10/3/1991,1.1313,0.5708,0.798,1.4576,1.2564,1.7565,2.393,130.77,1.6868
10/4/1991,1.1319,0.5762,0.8027,1.4685,1.2634,1.7643,2.393,130.03,1.6885
10/7/1991,1.1295,0.5767,0.8046,1.4725,1.2574,1.7596,2.393,129.3,1.69
10/8/1991,1.1285,0.587,0.8091,1.486,1.2601,1.7621,2.393,130.1,1.6905
10/9/1991,1.129,0.5816,0.8139,1.481,1.2596,1.763,2.393,130.25,1.694
10/10/1991,1.1305,0.5831,0.8102,1.482,1.259,1.7668,2.393,130.35,1.697
10/11/1991,1.1294,0.58,0.8107,1.482,1.2552,1.7662,2.393,129.73,1.6935
10/14/1991,1.1305,0.5835,0.8116,1.487,1.2523,1.7652,2.393,129.4,1.693
10/15/1991,1.1298,0.5875,0.819,1.4945,1.2509,1.7621,2.393,130.22,1.695
10/16/1991,1.1307,0.586,0.8165,1.488,1.2566,1.7662,2.393,130.02,1.696
10/17/1991,1.1289,0.5817,0.815,1.4885,1.2523,1.7652,2.393,129.83,1.695
10/18/1991,1.128,0.579,0.8113,1.4765,1.2508,1.7668,2.393,129.77,1.6945
10/21/1991,1.127,0.5822,0.8094,1.481,1.255,1.7668,2.393,130.73,1.695
10/22/1991,1.1267,0.5848,0.8131,1.4795,1.2629,1.774,2.393,131.2,1.6945
10/23/1991,1.1275,0.5886,0.8166,1.489,1.2789,1.8119,2.393,131.55,1.696
10/24/1991,1.1254,0.5843,0.8144,1.4885,1.2718,1.7989,2.393,131.18,1.698
10/25/1991,1.1256,0.5839,0.8145,1.4895,1.2737,1.7918,2.393,131.4,1.6945
10/28/1991,1.1235,0.5901,0.8181,1.5003,1.2739,1.8025,2.393,132.25,1.697
10/29/1991,1.1232,0.5791,0.8119,1.4785,1.2686,1.8051,2.393,130.75,1.7015
10/30/1991,1.1228,0.5734,0.8051,1.464,1.2771,1.7924,2.393,131.08,1.698
10/31/1991,1.123,0.575,0.8025,1.465,1.2765,1.7937,2.393,130.6,1.694
11/1/1991,1.1203,0.5656,0.7966,1.461,1.2802,1.7794,2.393,130.3,1.692
11/4/1991,1.121,0.5629,0.7843,1.4348,1.2737,1.7784,2.393,128.9,1.689
11/5/1991,1.1208,0.5639,0.7878,1.449,1.2804,1.7778,2.393,129.8,1.67
11/6/1991,1.124,0.5642,0.7866,1.451,1.2757,1.7841,2.393,129.9,1.674
11/7/1991,1.1212,0.5647,0.7845,1.439,1.276,1.7928,2.393,129.7,1.6805
11/8/1991,1.126,0.5666,0.7874,1.451,1.2753,1.7937,2.393,130.32,1.6784
11/11/1991,1.1347,0.5637,0.7877,1.4465,1.2723,1.7892,2.369,129.91,1.682
11/12/1991,1.1316,0.5648,0.7842,1.4515,1.2723,1.7778,2.359,129.65,1.6787
11/13/1991,1.1318,0.5635,0.7849,1.453,1.2726,1.7841,2.359,130.12,1.679
11/14/1991,1.1321,0.5628,0.7823,1.4475,1.271,1.7809,2.353,129.87,1.678
11/15/1991,1.1307,0.5594,0.787,1.453,1.27,1.7794,2.35,130.05,1.675
11/18/1991,1.128,0.5585,0.7716,1.426,1.2721,1.769,2.35,129.3,1.674
11/19/1991,1.1287,0.5543,0.7691,1.419,1.2665,1.7615,2.332,129.95,1.6645
11/20/1991,1.1359,0.5566,0.7711,1.422,1.2658,1.7662,2.326,129.77,1.6665
11/21/1991,1.1358,0.5584,0.7688,1.4188,1.2658,1.7637,2.325,129.62,1.6645
11/22/1991,1.1378,0.5563,0.7644,1.4107,1.2634,1.7559,2.321,129.53,1.664
11/25/1991,1.1396,0.5572,0.7632,1.4085,1.2639,1.7621,2.314,127.77,1.662
11/26/1991,1.136,0.5656,0.7622,1.401,1.2718,1.7606,2.314,128.1,1.6555
11/27/1991,1.137,0.5651,0.7771,1.4275,1.2694,1.7699,2.329,130.28,1.652
11/28/1991,1.1355,0.5655,0.7779,1.43,1.276,1.7784,2.329,129.9,1.669
11/29/1991,1.135,0.5656,0.7833,1.436,1.2742,1.7813,2.345,130.08,1.665
12/2/1991,1.1335,0.5642,0.7738,1.4235,1.2762,1.7778,2.345,129.95,1.6685
12/3/1991,1.1342,0.5631,0.7754,1.429,1.275,1.7819,2.337,129.55,1.658
12/4/1991,1.1354,0.5599,0.7771,1.429,1.2713,1.7794,2.334,129.55,1.6635
12/5/1991,1.137,0.5561,0.7668,1.408,1.2801,1.7803,2.327,128.77,1.66
12/6/1991,1.1368,0.5504,0.758,1.3897,1.2844,1.7873,2.327,128.2,1.658
12/9/1991,1.1361,0.5515,0.7564,1.3905,1.292,1.7976,2.311,128.4,1.652
12/10/1991,1.1364,0.5534,0.7576,1.3955,1.2922,1.7969,2.306,128.7,1.6485
12/11/1991,1.1407,0.5531,0.7611,1.392,1.2977,1.8041,2.319,129.15,1.651
12/12/1991,1.1421,0.5533,0.7623,1.397,1.2958,1.7905,2.3112,129.24,1.654
12/13/1991,1.1424,0.5508,0.7623,1.3985,1.3007,1.794,2.313,128.8,1.654
12/16/1991,1.1437,0.5479,0.7581,1.395,1.294,1.7969,2.312,128.47,1.657
12/17/1991,1.1455,0.547,0.7559,1.395,1.2925,1.8041,2.31,128.6,1.649
12/18/1991,1.1468,0.547,0.7564,1.3945,1.2928,1.8149,2.307,128.45,1.646
12/19/1991,1.1573,0.5442,0.7507,1.3833,1.2953,1.8139,2.312,128.33,1.648
12/20/1991,1.155,0.538,0.74,1.362,1.3079,1.8477,2.304,127.57,1.6445
12/23/1991,1.1601,0.5315,0.7314,1.346,1.3184,1.8339,2.287,126.55,1.64
12/24/1991,1.1609,0.5336,0.7315,1.355,1.3141,1.8392,2.287,127.55,1.628
12/25/1991,1.1595,0.5308,0.7315,1.346,1.3141,1.8392,2.287,127.02,1.63
12/26/1991,1.1613,0.5299,0.7315,1.3445,1.3125,1.8298,2.287,126.78,1.63
12/27/1991,1.1603,0.534,0.7309,1.351,1.3142,1.8416,2.277,125.57,1.631
12/30/1991,1.1584,0.536,0.7316,1.3555,1.3153,1.8498,2.285,125.75,1.627
12/31/1991,1.1558,0.5346,0.7323,1.3615,1.312,1.8508,2.285,124.9,1.631
1/1/1992,1.1558,0.5346,0.7323,1.3615,1.312,1.8508,2.285,124.9,1.631
1/2/1992,1.1515,0.5353,0.732,1.365,1.3198,1.8587,2.285,124.5,1.628
1/3/1992,1.1473,0.541,0.7418,1.3762,1.3196,1.8577,2.287,124.8,1.626
1/6/1992,1.1433,0.5311,0.7322,1.349,1.3115,1.8149,2.282,124.1,1.63
1/7/1992,1.142,0.5301,0.7294,1.3492,1.3163,1.8132,2.271,124.4,1.626
1/8/1992,1.1428,0.5322,0.7298,1.351,1.3233,1.8198,2.267,124.9,1.625
1/9/1992,1.149,0.5507,0.7404,1.383,1.3414,1.8372,2.268,125.4,1.622
1/10/1992,1.1543,0.5588,0.756,1.411,1.3493,1.8474,2.268,127.05,1.6272
1/13/1992,1.149,0.5559,0.7586,1.3982,1.3477,1.8382,2.297,126.85,1.6365
1/14/1992,1.1488,0.5613,0.7559,1.4115,1.345,1.8399,2.293,126.8,1.638
1/15/1992,1.1563,0.5728,0.7811,1.4437,1.3463,1.857,2.313,128.4,1.6345
1/16/1992,1.1533,0.5684,0.7797,1.437,1.3454,1.8553,2.315,128.28,1.648
1/17/1992,1.1532,0.5566,0.7688,1.4225,1.3459,1.8437,2.325,127.45,1.644
1/20/1992,1.151,0.5562,0.7663,1.4105,1.3282,1.8433,2.295,123.97,1.643
1/21/1992,1.1538,0.5542,0.7603,1.4037,1.3312,1.8426,2.298,123.2,1.6305
1/22/1992,1.1549,0.5543,0.7604,1.406,1.3271,1.8488,2.302,123.22,1.63
1/23/1992,1.1583,0.5601,0.7656,1.417,1.3425,1.8484,2.305,123.9,1.633
1/24/1992,1.1675,0.5568,0.7638,1.4095,1.3481,1.8525,2.316,123.42,1.634
1/27/1992,1.1731,0.5611,0.7745,1.4375,1.3512,1.8605,2.313,125.4,1.6385
1/28/1992,1.1743,0.5585,0.7668,1.421,1.3414,1.8519,2.316,125.62,1.635
1/29/1992,1.1723,0.5564,0.7631,1.4185,1.3419,1.8529,2.304,125.45,1.633
1/30/1992,1.178,0.5607,0.7744,1.442,1.3346,1.8556,2.313,126,1.633
1/31/1992,1.1752,0.5594,0.7708,1.429,1.3317,1.8536,2.316,125.55,1.634
2/3/1992,1.1731,0.5567,0.7679,1.4245,1.3303,1.8519,2.312,125.95,1.638
2/4/1992,1.1808,0.5545,0.7649,1.4215,1.3364,1.8464,2.309,126.15,1.629
2/5/1992,1.1793,0.551,0.7617,1.4175,1.341,1.8508,2.302,125.83,1.627
2/6/1992,1.179,0.549,0.7584,1.407,1.341,1.8474,2.292,125.65,1.626
2/7/1992,1.1788,0.5435,0.751,1.39,1.333,1.8467,2.298,125.22,1.626
2/10/1992,1.1767,0.5501,0.754,1.4033,1.3371,1.8484,2.29,126.7,1.622
2/11/1992,1.1825,0.556,0.7625,1.4245,1.3317,1.8484,2.308,126.93,1.6205
2/12/1992,1.1822,0.5593,0.7717,1.4392,1.3277,1.8553,2.313,127.68,1.628
2/13/1992,1.1852,0.564,0.7788,1.4595,1.325,1.8491,2.315,127.68,1.632
2/14/1992,1.187,0.5647,0.7813,1.468,1.3235,1.8501,2.328,127.93,1.641
2/17/1992,1.1881,0.565,0.7787,1.4612,1.3268,1.8501,2.32,127,1.6375
2/18/1992,1.1895,0.5706,0.7908,1.4895,1.3257,1.8501,2.339,128,1.6465
2/19/1992,1.1879,0.5697,0.7882,1.4888,1.3207,1.8501,2.334,128.4,1.6465
2/20/1992,1.185,0.5711,0.7921,1.4895,1.3226,1.8416,2.357,128.65,1.6445
2/21/1992,1.1842,0.5737,0.7912,1.494,1.3317,1.845,2.3355,128.72,1.6435
2/24/1992,1.1873,0.5728,0.7922,1.4907,1.3324,1.8501,2.369,129.1,1.6445
2/25/1992,1.1859,0.5755,0.7842,1.4855,1.33,1.8484,2.364,129.45,1.646
2/26/1992,1.1808,0.5698,0.7928,1.499,1.3305,1.8484,2.374,129.68,1.642
2/27/1992,1.1795,0.5669,0.7878,1.489,1.3257,1.8298,2.366,129.41,1.646
2/28/1992,1.182,0.5689,0.7854,1.4845,1.3245,1.8305,2.359,129.15,1.64
3/2/1992,1.1847,0.5699,0.7892,1.4878,1.3277,1.8298,2.365,129.63,1.6438
3/3/1992,1.1907,0.5757,0.7942,1.507,1.3289,1.8205,2.377,130.84,1.6435
3/4/1992,1.1923,0.5802,0.7998,1.524,1.3256,1.8322,2.387,132.11,1.647
3/5/1992,1.1905,0.5825,0.8016,1.5242,1.3231,1.8315,2.395,131.85,1.649
3/6/1992,1.1885,0.5816,0.802,1.517,1.3228,1.8225,2.398,131.76,1.655
3/9/1992,1.1928,0.5798,0.7979,1.508,1.3201,1.8282,2.399,131.92,1.6585
3/10/1992,1.1954,0.5824,0.8006,1.5185,1.3219,1.8192,2.397,132.88,1.6638
3/11/1992,1.1943,0.5789,0.7982,1.5085,1.3247,1.8198,2.408,133.45,1.6695
3/12/1992,1.1948,0.5835,0.8039,1.513,1.3261,1.8208,2.403,134.25,1.6755
3/13/1992,1.199,0.5853,0.8003,1.5075,1.3231,1.8282,2.401,133.6,1.6805
3/16/1992,1.2002,0.5806,0.799,1.5105,1.3243,1.8292,2.401,133.98,1.671
3/17/1992,1.197,0.5767,0.7923,1.4965,1.3163,1.8315,2.399,133.45,1.665
3/18/1992,1.1933,0.5784,0.7924,1.4928,1.3146,1.8248,2.402,132.05,1.645
3/19/1992,1.1968,0.5849,0.8011,1.515,1.3163,1.8248,2.402,133.27,1.652
3/20/1992,1.1985,0.5836,0.8075,1.5255,1.3165,1.8182,2.402,134.15,1.6575
3/23/1992,1.193,0.5818,0.7987,1.5175,1.3144,1.8159,2.425,133.7,1.666
3/24/1992,1.192,0.5812,0.799,1.5145,1.3123,1.8248,2.422,133.69,1.6655
3/25/1992,1.1891,0.5774,0.794,1.5,1.3089,1.8188,2.416,133.35,1.656
3/26/1992,1.1898,0.58,0.7952,1.5165,1.3092,1.8132,2.413,133.95,1.657
3/27/1992,1.1888,0.5736,0.7892,1.4965,1.3045,1.8175,2.413,133.12,1.6615
3/30/1992,1.1907,0.5753,0.7923,1.5042,1.3009,1.8198,2.41,133.06,1.666
3/31/1992,1.1902,0.5759,0.7907,1.502,1.2979,1.8315,2.404,132.92,1.662
4/1/1992,1.1915,0.5794,0.794,1.509,1.3034,1.8332,2.399,134.5,1.656
4/2/1992,1.193,0.578,0.7903,1.5027,1.3036,1.8349,2.396,133.83,1.661
4/3/1992,1.1893,0.5723,0.7832,1.489,1.3055,1.8282,2.396,133.25,1.6585
4/6/1992,1.1878,0.572,0.778,1.4887,1.3115,1.8352,2.396,132.72,1.651
4/7/1992,1.188,0.5711,0.7816,1.492,1.3092,1.8443,2.393,133.28,1.6525
4/8/1992,1.1893,0.5713,0.7799,1.4923,1.3173,1.8399,2.388,132.6,1.6535
4/9/1992,1.1884,0.5659,0.7846,1.487,1.3077,1.8399,2.391,132.23,1.6515
4/10/1992,1.1867,0.5669,0.7792,1.508,1.3101,1.8399,2.391,132.9,1.654
4/13/1992,1.1863,0.5678,0.7914,1.525,1.3084,1.8315,2.395,133.28,1.652
4/14/1992,1.1818,0.5669,0.7888,1.5135,1.3038,1.8305,2.398,132.79,1.658
4/15/1992,1.1799,0.5697,0.7939,1.5335,1.3084,1.8315,2.4,133.39,1.653
4/16/1992,1.1823,0.5722,0.7991,1.543,1.3028,1.8372,2.4,133.9,1.6555
4/17/1992,1.182,0.5731,0.7991,1.545,1.3043,1.8382,2.4,134,1.664
4/20/1992,1.18,0.571,0.7991,1.5485,1.2995,1.8399,2.4,134.5,1.663
4/21/1992,1.18,0.5715,0.7976,1.5474,1.3068,1.8484,2.418,134.23,1.659
4/22/1992,1.1863,0.5674,0.7977,1.5415,1.3062,1.8543,2.421,134.15,1.66
4/23/1992,1.1858,0.5664,0.7958,1.542,1.3212,1.8797,2.423,134.53,1.6585
4/24/1992,1.1856,0.5637,0.7915,1.533,1.3238,1.8702,2.423,134.53,1.6615
4/27/1992,1.194,0.5621,0.7905,1.53,1.3228,1.8709,2.423,133.13,1.659
4/28/1992,1.1954,0.5627,0.7926,1.5173,1.3231,1.8553,2.428,133.33,1.6545
4/29/1992,1.1941,0.5641,0.7929,1.522,1.316,1.8519,2.427,133.5,1.6555
4/30/1992,1.196,0.5628,0.7927,1.517,1.3217,1.8612,2.429,133.3,1.655
5/1/1992,1.1888,0.5595,0.7868,1.501,1.32,1.8587,2.418,132.75,1.6595
5/4/1992,1.1905,0.5623,0.7868,1.5045,1.3214,1.8615,2.426,132.7,1.653
5/5/1992,1.1915,0.5599,0.7846,1.5083,1.3193,1.857,2.46,133.07,1.6545
5/6/1992,1.1967,0.5562,0.7822,1.502,1.3243,1.8553,2.46,132.5,1.651
5/7/1992,1.1988,0.5575,0.7832,1.5117,1.3243,1.8639,2.46,132.7,1.6515
5/8/1992,1.2,0.5579,0.7883,1.529,1.3268,1.8622,2.46,133.4,1.6515
5/11/1992,1.2063,0.5571,0.7851,1.528,1.3307,1.8709,2.439,133.17,1.65
5/12/1992,1.2045,0.5516,0.7783,1.5045,1.3294,1.8755,2.432,130.5,1.6505
5/13/1992,1.2052,0.5479,0.7761,1.4945,1.3275,1.8737,2.426,130.4,1.643
5/14/1992,1.2025,0.5485,0.772,1.476,1.3198,1.8727,2.431,130.2,1.64
5/15/1992,1.2028,0.5487,0.7689,1.4885,1.3207,1.8744,2.437,130.25,1.638
5/18/1992,1.1978,0.5445,0.7634,1.465,1.3153,1.8727,2.42,128.8,1.64
5/19/1992,1.1959,0.544,0.7615,1.4595,1.3187,1.8772,2.414,129.1,1.633
5/20/1992,1.196,0.5461,0.7656,1.4705,1.3238,1.8744,2.421,129.58,1.632
5/21/1992,1.196,0.5505,0.7722,1.4825,1.3187,1.8762,2.446,130.25,1.6298
5/22/1992,1.1955,0.5501,0.7739,1.489,1.3198,1.8695,2.446,129.4,1.6328
5/25/1992,1.1955,0.5496,0.7739,1.4865,1.3168,1.8674,2.447,129.15,1.6357
5/26/1992,1.2019,0.5477,0.7708,1.4792,1.3161,1.8674,2.451,129.33,1.6298
5/27/1992,1.202,0.5572,0.7812,1.4865,1.32,1.8678,2.47,129.95,1.6295
5/28/1992,1.204,0.554,0.7786,1.4768,1.3191,1.866,2.472,129.62,1.635
5/29/1992,1.2048,0.5465,0.7675,1.4562,1.3196,1.8646,2.459,127.75,1.637
6/1/1992,1.2048,0.5467,0.7699,1.4617,1.318,1.8639,2.451,127.45,1.6287
6/2/1992,1.2035,0.5519,0.7686,1.461,1.3193,1.8639,2.463,127.53,1.627
6/3/1992,1.2003,0.5495,0.7698,1.4703,1.3094,1.8605,2.46,127.8,1.6325
6/4/1992,1.1975,0.5473,0.7669,1.4615,1.3113,1.8636,2.459,127.57,1.6295
6/5/1992,1.1926,0.5456,0.7618,1.45,1.311,1.8587,2.459,126.8,1.628
6/8/1992,1.194,0.5451,0.7627,1.4523,1.3082,1.8488,2.451,127.2,1.626
6/9/1992,1.1935,0.5448,0.7624,1.456,1.3105,1.8365,2.451,127.55,1.6275
6/10/1992,1.195,0.5447,0.7632,1.452,1.313,1.8416,2.458,127.65,1.627
6/11/1992,1.1933,0.5405,0.7568,1.4315,1.312,1.845,2.458,126.75,1.627
6/12/1992,1.1916,0.5404,0.7561,1.427,1.3158,1.8365,2.458,126.65,1.627
6/15/1992,1.1925,0.5383,0.7526,1.415,1.328,1.845,2.448,126.8,1.622
6/16/1992,1.196,0.536,0.7529,1.407,1.3271,1.845,2.453,126.7,1.622
6/17/1992,1.1963,0.5382,0.7544,1.42,1.3259,1.8443,2.45,127.05,1.6252
6/18/1992,1.1975,0.5382,0.7504,1.4125,1.3263,1.8443,2.463,126.65,1.6233
6/19/1992,1.1981,0.5376,0.7516,1.4165,1.3301,1.8315,2.463,126.93,1.6222
6/22/1992,1.1948,0.5375,0.7511,1.415,1.3308,1.8332,2.463,127.1,1.6228
6/23/1992,1.197,0.537,0.7506,1.417,1.3314,1.8389,2.463,127.23,1.6203
6/24/1992,1.1967,0.5318,0.7437,1.4045,1.3287,1.8365,2.456,126.68,1.623
6/25/1992,1.1943,0.5267,0.738,1.392,1.3328,1.8365,2.452,125.45,1.6205
6/26/1992,1.193,0.5277,0.7361,1.3845,1.3398,1.8423,2.449,125.72,1.6205
6/29/1992,1.1935,0.5248,0.7279,1.368,1.3376,1.8365,2.441,125.25,1.6188
6/30/1992,1.1972,0.5249,0.7302,1.3747,1.3384,1.8339,2.444,125.87,1.6183
7/1/1992,1.2011,0.5245,0.726,1.3665,1.3378,1.8416,2.437,124.92,1.6178
7/2/1992,1.2025,0.5198,0.7257,1.358,1.3468,1.8332,2.438,124.6,1.618
7/3/1992,1.2025,0.5237,0.7282,1.3575,1.3438,1.8365,2.438,124.8,1.618
7/6/1992,1.1998,0.5235,0.7257,1.3538,1.3437,1.8396,2.45,124.55,1.617
7/7/1992,1.1965,0.5169,0.7194,1.3485,1.3464,1.8382,2.45,124.42,1.613
7/8/1992,1.1915,0.5183,0.7166,1.348,1.3374,1.8325,2.438,124.85,1.614
7/9/1992,1.194,0.526,0.723,1.372,1.343,1.8349,2.451,125.8,1.615
7/10/1992,1.1922,0.52,0.7184,1.356,1.3398,1.8315,2.451,125.4,1.6152
7/13/1992,1.1928,0.5184,0.7112,1.336,1.341,1.8265,2.431,124.95,1.616
7/14/1992,1.1936,0.5208,0.7139,1.3481,1.3373,1.8248,2.42,125.3,1.6115
7/15/1992,1.1928,0.5204,0.7099,1.3362,1.3454,1.8282,2.449,125,1.613
7/16/1992,1.1909,0.5156,0.7093,1.328,1.343,1.8322,2.445,125.45,1.6115
7/17/1992,1.19,0.5124,0.7033,1.307,1.3437,1.8282,2.441,124.55,1.6088
7/20/1992,1.1893,0.5242,0.7135,1.313,1.3405,1.8215,2.428,125.25,1.6107
7/21/1992,1.1928,0.524,0.7158,1.3225,1.3382,1.8215,2.459,125.3,1.614
7/22/1992,1.1905,0.5242,0.7155,1.322,1.3362,1.8215,2.45,126.9,1.614
7/23/1992,1.1885,0.5227,0.7141,1.316,1.339,1.8198,2.459,126.63,1.6133
7/24/1992,1.1918,0.5277,0.7209,1.3311,1.3398,1.8248,2.459,128.1,1.6152
7/27/1992,1.1884,0.521,0.7121,1.3102,1.3419,1.8325,2.461,127.55,1.6168
7/28/1992,1.1873,0.5179,0.7088,1.3035,1.3437,1.8342,2.453,127.39,1.6145
7/29/1992,1.1844,0.5203,0.7106,1.3181,1.3457,1.8365,2.451,127.83,1.613
7/30/1992,1.1831,0.5191,0.7122,1.3175,1.3433,1.8325,2.46,127.55,1.614
7/31/1992,1.1836,0.5188,0.7082,1.3155,1.3439,1.8352,2.46,127.2,1.6126
8/3/1992,1.1841,0.5198,0.7093,1.3169,1.3441,1.8365,2.446,127.18,1.612
8/4/1992,1.1858,0.5209,0.708,1.3245,1.3481,1.8315,2.45,127.25,1.6115
8/5/1992,1.1846,0.5253,0.7091,1.3235,1.3596,1.8399,2.452,127.6,1.6116
8/6/1992,1.1852,0.5221,0.7118,1.328,1.3565,1.8365,2.461,127.7,1.613
8/7/1992,1.1827,0.5175,0.7047,1.3143,1.3543,1.8406,2.461,127.48,1.6098
8/10/1992,1.1877,0.5178,0.705,1.3147,1.3561,1.8433,2.451,127.92,1.61
8/11/1992,1.1857,0.5186,0.7075,1.3207,1.3738,1.8433,2.449,128,1.6113
8/12/1992,1.1932,0.5177,0.7042,1.3213,1.3968,1.8587,2.457,127.27,1.611
8/13/1992,1.193,0.5171,0.7021,1.3077,1.3931,1.8653,2.453,126.37,1.61
8/14/1992,1.1914,0.5204,0.7063,1.3198,1.3875,1.8598,2.453,126.05,1.612
8/17/1992,1.1944,0.5195,0.7038,1.3183,1.3822,1.8536,2.454,125.69,1.613
8/18/1992,1.1976,0.518,0.7014,1.3067,1.3856,1.8605,2.446,126.17,1.6104
8/19/1992,1.1971,0.5164,0.7006,1.2998,1.3785,1.8556,2.446,126.53,1.6105
8/20/1992,1.1927,0.5152,0.6978,1.2884,1.3845,1.8525,2.442,126.5,1.6077
8/21/1992,1.193,0.5102,0.6995,1.2716,1.3848,1.8605,2.442,125.73,1.6075
